sample_id,class_id,model_index,original_class_id,source,source_version,signer_id,consent_id,split,raw_path,landmark_path,quality_status,training_status,manual_selectable,risk_tier
signer0_sample1299,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer0,dataset_license,train,AUTSL/train_poses/signer0_sample1299_color.pkl,processed/autsl20/landmark46-v1/train/signer0_sample1299.npz,approved,trainable,true,standard
signer0_sample1305,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer0,dataset_license,train,AUTSL/train_poses/signer0_sample1305_color.pkl,processed/autsl20/landmark46-v1/train/signer0_sample1305.npz,approved,trainable,true,standard
signer0_sample1313,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer0,dataset_license,train,AUTSL/train_poses/signer0_sample1313_color.pkl,processed/autsl20/landmark46-v1/train/signer0_sample1313.npz,approved,trainable,true,standard
signer0_sample1314,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer0,dataset_license,train,AUTSL/train_poses/signer0_sample1314_color.pkl,processed/autsl20/landmark46-v1/train/signer0_sample1314.npz,approved,trainable,true,standard
signer2_sample4,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample4_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample4.npz,approved,trainable,true,standard
signer2_sample5,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample5_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample5.npz,approved,trainable,true,standard
signer2_sample16,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample16_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample16.npz,approved,trainable,true,standard
signer2_sample18,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample18_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample18.npz,approved,trainable,true,standard
signer2_sample19,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample19_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample19.npz,approved,trainable,true,standard
signer2_sample20,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample20_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample20.npz,approved,trainable,true,standard
signer2_sample24,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample24_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample24.npz,approved,trainable,true,standard
signer2_sample27,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample27_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample27.npz,approved,trainable,true,standard
signer2_sample60,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample60_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample60.npz,approved,trainable,true,standard
signer2_sample62,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample62_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample62.npz,approved,trainable,true,standard
signer2_sample81,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample81_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample81.npz,approved,trainable,true,standard
signer2_sample95,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample95_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample95.npz,approved,trainable,true,standard
signer2_sample101,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample101_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample101.npz,approved,trainable,true,standard
signer2_sample139,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample139_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample139.npz,approved,trainable,true,standard
signer2_sample151,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample151_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample151.npz,approved,trainable,true,standard
signer2_sample153,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample153_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample153.npz,approved,trainable,true,standard
signer2_sample180,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample180_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample180.npz,approved,trainable,true,standard
signer2_sample190,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample190_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample190.npz,approved,trainable,true,standard
signer2_sample196,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample196_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample196.npz,approved,trainable,true,standard
signer2_sample197,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample197_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample197.npz,approved,trainable,true,standard
signer2_sample212,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample212_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample212.npz,approved,trainable,true,standard
signer2_sample219,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample219_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample219.npz,approved,trainable,true,standard
signer2_sample225,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample225_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample225.npz,approved,trainable,true,standard
signer2_sample237,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample237_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample237.npz,approved,trainable,true,standard
signer2_sample257,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample257_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample257.npz,approved,trainable,true,red_flag
signer2_sample265,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample265_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample265.npz,approved,trainable,true,standard
signer2_sample268,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample268_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample268.npz,approved,trainable,true,standard
signer2_sample295,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample295_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample295.npz,approved,trainable,true,standard
signer2_sample304,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample304_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample304.npz,approved,trainable,true,standard
signer2_sample313,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample313_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample313.npz,approved,trainable,true,standard
signer2_sample316,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample316_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample316.npz,approved,trainable,true,red_flag
signer2_sample328,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample328_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample328.npz,approved,trainable,true,standard
signer2_sample334,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample334_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample334.npz,approved,trainable,true,standard
signer2_sample349,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample349_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample349.npz,approved,trainable,true,red_flag
signer2_sample358,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample358_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample358.npz,approved,trainable,true,standard
signer2_sample364,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample364_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample364.npz,approved,trainable,true,standard
signer2_sample373,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample373_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample373.npz,approved,trainable,true,standard
signer2_sample374,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample374_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample374.npz,approved,trainable,true,standard
signer2_sample375,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample375_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample375.npz,approved,trainable,true,red_flag
signer2_sample384,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample384_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample384.npz,approved,trainable,true,standard
signer2_sample390,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample390_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample390.npz,approved,trainable,true,standard
signer2_sample409,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample409_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample409.npz,approved,trainable,true,standard
signer2_sample438,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample438_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample438.npz,approved,trainable,true,standard
signer2_sample447,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample447_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample447.npz,approved,trainable,true,standard
signer2_sample460,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample460_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample460.npz,approved,trainable,true,standard
signer2_sample462,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample462_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample462.npz,approved,trainable,true,standard
signer2_sample472,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample472_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample472.npz,approved,trainable,true,standard
signer2_sample479,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample479_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample479.npz,approved,trainable,true,red_flag
signer2_sample482,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample482_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample482.npz,approved,trainable,true,standard
signer2_sample484,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample484_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample484.npz,approved,trainable,true,standard
signer2_sample486,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample486_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample486.npz,approved,trainable,true,standard
signer2_sample493,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample493_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample493.npz,approved,trainable,true,standard
signer2_sample496,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample496_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample496.npz,approved,trainable,true,standard
signer2_sample509,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample509_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample509.npz,approved,trainable,true,standard
signer2_sample511,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample511_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample511.npz,approved,trainable,true,standard
signer2_sample515,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample515_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample515.npz,approved,trainable,true,standard
signer2_sample528,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample528_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample528.npz,approved,trainable,true,standard
signer2_sample539,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample539_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample539.npz,approved,trainable,true,standard
signer2_sample572,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample572_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample572.npz,approved,trainable,true,standard
signer2_sample579,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample579_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample579.npz,approved,trainable,true,standard
signer2_sample587,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample587_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample587.npz,approved,trainable,true,standard
signer2_sample589,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample589_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample589.npz,approved,trainable,true,standard
signer2_sample614,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample614_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample614.npz,approved,trainable,true,standard
signer2_sample623,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample623_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample623.npz,approved,trainable,true,standard
signer2_sample636,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample636_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample636.npz,approved,trainable,true,standard
signer2_sample642,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample642_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample642.npz,approved,trainable,true,red_flag
signer2_sample647,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample647_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample647.npz,approved,trainable,true,standard
signer2_sample657,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample657_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample657.npz,approved,trainable,true,standard
signer2_sample663,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample663_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample663.npz,approved,trainable,true,standard
signer2_sample668,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample668_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample668.npz,approved,trainable,true,standard
signer2_sample669,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample669_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample669.npz,approved,trainable,true,standard
signer2_sample681,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample681_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample681.npz,approved,trainable,true,standard
signer2_sample711,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample711_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample711.npz,approved,trainable,true,standard
signer2_sample724,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample724_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample724.npz,approved,trainable,true,standard
signer2_sample726,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample726_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample726.npz,approved,trainable,true,standard
signer2_sample733,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer2,dataset_license,train,AUTSL/train_poses/signer2_sample733_color.pkl,processed/autsl20/landmark46-v1/train/signer2_sample733.npz,approved,trainable,true,standard
